Original filename = C:\Users\Bonedancer\Desktop\CEE_292X\cee292x-soc-est-error-master\cee292x-soc-est-error\bds-workspace\NiMH_pulse\Results\norm_25sd40cap_3_norm_25sd40cap_3____0_NiMH_36s6p.out
The present date and time are: Wednesday, December 04, 2019, 02:11:27 PM

|-------------------------------------------------------------------------------------------------------------------|
|      Step      |  Control Condition  |    End Condition    |   Limit Condition   |        Report       |          |
|-------------------------------------------------------------------------------------------------------------------|
|  #  |   Type   |   Type   |   Value  |   Type   |   Value  |   Type   |   Value  | Volts(V) |   Time   |  Temp(C) |
|-------------------------------------------------------------------------------------------------------------------|
|  1  | Discharge|  Current |40.000000A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  2  |  Charge  |  Current |28.707354A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  3  |  Charge  |  Current |0.5699959A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  4  |  Charge  |  Current |17.860576A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  5  | Discharge|  Current |14.880815A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  6  |  Charge  |  Current |40.000000A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  7  | Discharge|  Current |28.503025A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  8  | Discharge|  Current |10.996223A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  9  | Discharge|  Current |4.8944710A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  10 | Discharge|  Current |4.8581903A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  11 |  Charge  |  Current |8.2474265A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  12 | Discharge|  Current |15.914522A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  13 | Discharge|  Current |20.104124A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  14 |  Charge  |  Current |2.4046509A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  15 | Discharge|  Current |12.556728A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  16 | Discharge|  Current |13.656040A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  17 | Discharge|  Current |20.462974A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  18 | Discharge|  Current |9.4139143A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  19 |  Charge  |  Current |40.000000A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  20 | Discharge|  Current |1.8020732A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  21 |  Charge  |  Current |6.9706372A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  22 | Discharge|  Current |27.958140A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  23 |  Charge  |  Current |19.968560A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  24 | Discharge|  Current |38.448114A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  25 | Discharge|  Current |16.392040A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  26 |  Charge  |  Current |2.4543391A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  27 | Discharge|  Current |38.582135A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  28 |  Charge  |  Current |4.4850241A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  29 |  Charge  |  Current |14.122596A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  30 |  Charge  |  Current |15.070117A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  31 | Discharge|  Current |35.688297A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  32 |  Charge  |  Current |34.384784A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  33 |  Charge  |  Current |14.355958A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  34 | Discharge|  Current |4.6722121A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  35 |  Charge  |  Current |40.000000A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  36 | Discharge|  Current |8.2502303A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  37 | Discharge|  Current |40.000000A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  38 |  Charge  |  Current |21.999671A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  39 |  Charge  |  Current |2.4088934A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  40 |  Charge  |  Current |28.013013A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  41 | Discharge|  Current |13.474526A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  42 | Discharge|  Current |11.417087A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  43 | Discharge|  Current |12.440305A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  44 | Discharge|  Current |5.3724666A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  45 | Discharge|  Current |23.271288A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  46 |  Charge  |  Current |30.165677A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  47 |  Charge  |  Current |32.400598A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  48 |  Charge  |  Current |29.537638A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  49 |  Charge  |  Current |31.826857A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|  50 |  Charge  |  Current |32.088975A|   Time   |600.00000s|          |          |0.10000000|60.0000000|25.0000000|
|-------------------------------------------------------------------------------------------------------------------|
Heat-transfer Coeff = 100 W/m2-K
Convection Mode     = Forced


Rec#	Cyc#	Step	StepType	Mode	Test(min)	Step(min)	Volts	Amps	T(C)	Pressure(atm)	StepCapacity(Ah)	CycleCapacity(Ah)	CumCapacity(Ah)	StepEnergy(Wh)	CycleEnergy(Wh)	CumEnergy(Wh)	HeatGen(W)	tStep(S)	Tamb(C)	dQdV(C/V)	SimTime(min)	V2	Voc	Vh	V1	I1	I2	Q	Sd	RTime(min)
               15	                0	                2	C	               -1	               11	1.0000000000000002	47.83028708022978	-4.7845590499999995	                0	                1	-0.079742650833333345	1.0313684602777782	1.0313684602777782	-3.8141138818470122	49.044225697144093	49.044225697144093	                0	59.999999999000011	               25	-745.30487496938269	3.6883333071576393e-006	1.3286190855619384	1.3352845324969163	-3.1879139821790081e-010	1.3400690915469162	-4.8028590613235895	0.018300011323590073	41.741239712751799	0.0070546203837019202	7.7523333334283959e-005
               16	                0	                2	C	               -1	               12	                2	47.849558993702871	-4.7845590499999995	                0	                1	-0.15948530166666669	0.95162580944444486	0.95162580944444486	-7.6289961604773575	45.22934341851375	45.22934341851375	                0	               60	               25	-14895.954332756774	3.8099999756013857e-006	1.3291544164917464	1.3358198634157257	-2.9507201588558135e-010	1.3406044224657256	-4.8028590613060107	0.018300011306011627	42.372682124370044	0.0071629789681921597	8.039833332986745e-005
               17	                0	                2	C	               -1	               13	                3	47.868608304972369	-4.7845590499999995	                0	                1	-0.23922795250000001	0.87188315861111154	0.87188315861111154	-11.44540635712978	41.41293322186133	41.41293322186133	                0	               60	               25	-15070.022161885981	3.9183333077138133e-006	1.3296835640270102	1.3363490109399909	-2.7135209177313847e-010	1.3411335699899909	-4.8028590612884319	0.018300011288433178	43.004122730017052	0.0072713372427707697	8.2568333330830981e-005
               18	                0	                2	C	               -1	               14	                4	47.887449682527972	-4.7845590499999995	                0	                1	-0.31897060333333332	0.79214050777777822	0.79214050777777822	-15.263327305766609	37.595012273224498	37.595012273224498	                0	               60	               25	-15236.335143373446	4.0216666396493869e-006	1.3302069356257771	1.3368723825277593	-2.4763162588212257e-010	1.3416569415777593	-4.8028590612708539	0.018300011270854732	43.635561529697981	0.0073796952074368302	8.4670000001096929e-005
               19	                0	                2	C	               -1	               15	                5	47.906097223366203	-4.7845590499999995	                0	                1	-0.39871325416666664	0.71239785694444491	0.71239785694444491	-19.082742987268237	33.775596591722866	33.775596591722866	                0	               60	               25	-15394.71319518169	4.1233333073857166e-006	1.3307249228712834	1.3373903697622671	-2.2391061821408389e-010	1.3421749288122671	-4.8028590612532751	0.018300011253276287	44.266998523417996	0.0074880528621912275	8.6764999999407646e-005
               20	                0	                2	C	               -1	               16	                6	47.924564502683175	-4.7845590499999995	                0	                1	-0.47845590499999996	0.63265520611111159	0.63265520611111159	-22.903638485842055	29.954701093149048	29.954701093149048	                0	               60	               25	-15544.982997910445	4.2266666393212893e-006	1.3312379028523105	1.3379033497322956	-2.0018906877057281e-010	1.3426879087822956	-4.8028590612356972	0.018300011235697838	44.898433711182264	0.0075964102070348472	8.8848333333165405e-005
               21	                0	                2	C	               -1	               17	                7	 47.9428646198118	-4.7845590499999995	                0	                1	-0.55819855583333333	0.55291255527777827	0.55291255527777827	-26.725999949244279	26.132339629746824	26.132339629746824	                0	               60	               25	-15686.978448403488	4.3283333070576189e-006	1.3317462394392168	1.3384116863082034	-1.7646697755313965e-010	1.3431962453582034	-4.8028590612181183	0.018300011218119392	45.52986709299595	0.0077047672419685758	9.0939999995498508e-005
               22	                0	                2	C	               -1	               18	                8	47.961010240821963	-4.7845590499999995	                0	                1	-0.63794120666666665	0.47316990444444496	0.47316990444444496	-30.549814552531885	22.308525026459218	22.308525026459218	                0	               60	               25	-15820.541101305762	4.4299999747939486e-006	1.3322502844672768	1.3389157313252649	-1.5274434456333472e-010	1.3437002903752648	-4.8028590612005404	0.018300011200540943	46.16129866886422	0.0078131239669932996	9.3026666665233881e-005
               23	                0	                2	C	               -1	               19	                9	47.979013638156118	-4.7845590499999995	                0	                1	-0.71768385749999997	0.39342725361111164	0.39342725361111164	-34.375070465093387	18.483269113897713	18.483269113897713	                0	               60	               25	-15945.520596569779	4.5333333067295221e-006	 1.33275037883767	1.3394158256846596	-1.2902116980270833e-010	1.3442003847346595	-4.8028590611829616	0.018300011182962497	46.792728438792238	0.0079214803821099078	9.5146666664428875e-005
               24	                0	                2	C	               -1	               20	               10	47.996886727633772	-4.7845590499999995	                0	                1	-0.79742650833333328	0.31368460277777832	0.31368460277777832	-38.201756820735376	14.656582758255727	14.656582758255727	                0	               60	               25	-16061.775070220727	4.634999974465851e-006	1.3332468535453825	1.3399123003813735	-1.0529745327281079e-010	1.3446968594313735	-4.8028590611653827	0.018300011165384052	47.424156402785165	0.0080298364873192824	9.7276666663977571e-005
               25	                0	                2	C	               -1	               20	               10	47.996886727633772	-4.7845590499999995	                0	                1	-0.79742650833333328	0.31368460277777832	0.31368460277777832	-38.201756820735376	14.656582758255727	14.656582758255727	                0	                0	               25	                0	4.634999974465851e-006	1.3332468535453825	1.3399123003813735	-1.0529745327281079e-010	1.3446968594313735	-4.8028590611653827	0.018300011165384052	47.424156402785165	0.0080298364873192824	9.9196666663677513e-005
               26	                0	                3	C	               -1	               20	                0	47.845816951719165	-0.094999323499999996	                0	                1	                0	0.31368460277777832	0.31368460277777832	                0	14.656582758255727	14.656582758255727	                0	1.0000000000000001e-009	               25	                0	5.3983332994296992e-006	1.329050470881088	1.340405477443579	-1.0529745327281079e-010	1.340500476767079	-0.11329933466538404	0.018300011165384048	47.424156402785165	0.008138192282622133	0.00010292000000238962
               27	                0	                3	C	               -1	20.000000000016666	1.6666666666666667e-011	47.845816951746905	-0.094999323499999996	                0	                1	-2.6388700972222225e-014	0.31368460277775195	0.31368460277775195	-1.2625889563109642e-012	14.656582758254464	14.656582758254464	                0	1.0000000000000001e-009	               25	                0	5.4999999671660289e-006	1.3290504708818585	1.3404054774440901	-1.047865156590019e-010	1.3405004767675901	-0.11329933466496954	0.018300011164969546	47.424156402785393	0.0081381922826221365	0.000105036666665607
               28	                0	                3	C	               -1	               21	1.0000000000000002	47.845816951774637	-0.094999323499999996	                0	                1	-0.0015833220583333335	0.31210128071944498	0.31210128071944498	-0.075755337378701756	14.580827420877025	14.580827420877025	                0	59.999999999000011	               25	37.730640543346901	5.6033332991016016e-006	1.3290504708826287	1.340405477444601	-1.0427557804519823e-010	1.340500476768101	-0.11329933466455504	0.018300011164555041	47.436560676949163	0.0081381922826221746	0.00010715666666480198
               29	                0	                3	C	               -1	               22	                2	47.846164621091283	-0.094999323499999996	                0	                1	-0.0031666441166666665	0.31051795866111165	0.31051795866111165	-0.15151094999367448	14.505071808262052	14.505071808262052	                0	               60	               25	-16394.772667846333	5.7016666308603215e-006	1.3290601283636467	1.3404151349253597	-1.0376462978826174e-010	1.3405101342488597	-0.11329933466414054	0.018300011164140536	47.448964915636012	0.0081403209102231325	0.00010925666666328955
               30	                0	                3	C	               -1	               23	                3	47.846512248074866	-0.094999323499999996	                0	                1	-0.0047499661750000002	0.30893463660277831	0.30893463660277831	-0.22726711304763184	14.429315645208094	14.429315645208094	                0	               60	               25	-16396.769178420993	5.8066666345742609e-006	1.3290697846687463	1.3404247912301999	-1.0325367088822289e-010	1.3405197905536999	-0.11329933466372603	0.018300011163726034	47.461369118845838	0.0081424495317360956	0.00011138333333443976
               31	                0	                3	C	               -1	               24	                4	47.846859832810331	-0.094999323499999996	                0	                1	-0.006333288233333333	0.30735131454444498	0.30735131454444498	-0.30302382647361414	14.353558931782112	14.353558931782112	                0	               60	               25	-16398.762167659683	5.9099999665098345e-006	1.329079439800287	1.3404344463614812	-1.0274270134511212e-010	1.3405294456849812	-0.11329933466331153	0.018300011163311529	47.473773286578741	0.0081445781471610485	0.00011350666666203324
               32	                0	                3	C	               -1	               25	                5	47.847207375382602	-0.094999323499999996	                0	                1	-0.0079166102916666658	0.30576799248611164	0.30576799248611164	-0.37878109020479633	14.27780166805093	14.27780166805093	                0	               60	               25	-16400.75163382278	6.0099999700469194e-006	1.3290890937606279	1.3404441003215628	-1.0223172115895986e-010	1.3405390996450628	-0.11329933466289703	0.018300011162897024	47.486177418834821	0.008146706756498005	0.00011561999999685214
               33	                0	                3	C	               -1	               26	                6	47.847554875876568	-0.094999323499999996	                0	                1	-0.0094999323499999986	0.3041846704277783	0.3041846704277783	-0.45453890417448761	14.202043854081239	14.202043854081239	                0	               60	               25	-16402.737575846251	6.1083333093847614e-006	1.3290987465521269	1.3404537531128025	-1.0172073032979655e-010	1.3405487524363024	-0.11329933466248253	0.018300011162482522	47.498581515614177	0.0081488353597469823	0.00011770500000238827
